161.62,162.67,153.04,136.55,64.16,32.08,48.02,91.65,61.10,60.84,45.19,45.01,67.27,76.92,19.15,37.60,0.00,34.53,54.26,31.69,34.21,113.36,95.80,101.35,92.45,51.07,67.90,79.34,87.34,99.17,49.50,77.59,104.31,104.37,87.06,47.86,41.96,113.12,130.28,128.23,125.23,123.77,108.73
170.79,169.92,171.15,154.24,31.62,65.49,81.07,125.08,47.21,53.13,31.06,22.29,100.57,110.69,28.74,70.84,34.53,0.00,87.35,16.65,68.45,130.00,110.66,116.33,102.39,70.34,72.11,98.34,106.58,118.05,78.85,91.36,114.39,116.63,100.69,82.37,76.06,122.16,138.69,138.82,138.34,140.69,134.78
141.72,145.82,118.81,104.55,113.07,22.18,6.28,37.75,93.71,87.18,84.21,90.01,13.26,23.89,70.79,16.67,54.26,87.35,0.00,78.49,21.57,86.38,75.93,79.88,82.41,44.44,76.10,56.40,61.15,70.64,18.51,65.74,91.01,87.19,72.04,18.15,14.39,99.79,115.18,109.73,102.77,94.67,64.13
154.17,153.37,154.96,138.04,34.60,57.85,72.37,116.02,33.71,37.78,16.59,13.32,91.71,102.34,35.58,62.73,31.69,16.65,78.49,0.00,62.06,113.76,94.31,99.97,85.76,55.36,55.49,82.71,90.91,102.21,67.35,75.02,97.75,100.07,84.28,76.82,69.09,105.51,122.07,122.18,121.77,124.44,120.68
153.20,156.20,135.27,120.01,96.41,6.38,15.96,57.77,83.28,78.87,70.93,74.64,33.74,42.84,49.52,7.70,34.21,68.45,21.57,62.06,0.00,99.52,85.80,90.58,88.50,45.30,74.28,66.47,72.97,83.89,26.48,71.60,98.79,96.40,79.67,14.93,7.82,107.88,124.37,120.12,114.55,108.85,83.53
55.75,60.97,41.23,24.31,137.75,94.71,87.62,91.35,99.48,88.66,105.19,116.39,86.81,92.41,132.13,91.85,113.36,130.00,86.38,113.76,99.52,0.00,19.73,14.36,33.53,62.37,63.01,34.20,26.72,15.78,73.12,38.79,26.80,19.69,29.94,104.03,96.64,28.65,35.17,27.07,17.57,10.69,42.44
67.50,70.47,60.87,43.99,118.05,80.40,75.91,88.87,79.97,69.15,85.47,96.68,79.16,86.67,114.23,78.35,95.80,110.66,75.93,94.31,85.80,19.73,0.00,5.69,16.37,44.83,43.46,19.63,15.90,15.12,60.20,19.30,16.90,11.38,10.22,92.51,84.12,24.56,39.26,34.33,29.53,30.29,49.12
62.62,66.04,55.32,38.48,123.42,85.30,80.18,90.74,85.12,74.30,90.98,102.21,82.39,89.43,119.84,83.06,101.35,116.33,79.88,99.97,90.58,14.36,5.69,0.00,19.82,50.33,48.64,24.12,18.88,14.05,64.70,24.98,16.59,9.51,15.76,96.78,88.61,22.58,35.61,29.87,24.20,24.77,48.01
69.45,70.23,72.86,56.49,106.13,82.54,81.18,100.69,67.02,56.34,74.84,86.19,87.88,96.54,109.86,81.56,92.45,102.39,82.41,85.76,88.50,33.53,16.37,19.82,0.00,43.90,31.30,28.24,28.88,31.40,64.94,16.96,12.10,15.16,11.44,97.42,88.25,20.68,37.84,36.56,36.44,43.07,65.06
111.55,113.41,102.58,85.89,85.75,39.12,41.21,74.23,55.67,46.83,52.40,61.98,54.10,64.74,69.76,38.96,51.07,70.34,44.44,55.36,45.30,62.37,44.83,50.33,43.90,0.00,31.69,28.71,36.92,48.70,26.01,27.53,55.01,53.99,36.62,56.08,46.34,64.08,81.07,78.05,74.34,72.87,65.66
