0.0,79.3,387.5,388.4,1414.9,1232.3,1187.4,1215.5,1085.7,1005.7,1179.8,1273.0,1188.0,1233.1,1493.9,1214.0,1346.8,1423.3,1181.0,1284.7,1276.7,464.6,562.5,521.9,578.7,929.6,822.3,722.8,673.0,593.7,1060.5,701.6,478.4,479.7,624.4,1325.4,1259.4,407.7,267.5,279.1,324.7,413.3,778.0
79.3,0.0,464.8,455.5,1393.1,1255.7,1218.4,1266.7,1066.3,989.6,1167.6,1259.5,1228.6,1278.0,1499.0,1240.0,1355.6,1416.0,1215.2,1278.1,1301.7,508.1,587.3,550.3,585.2,945.1,816.6,750.3,705.6,633.1,1088.8,715.7,487.6,498.7,641.3,1356.8,1288.1,413.1,270.1,301.5,362.9,467.1,835.9
387.5,464.8,0.0,141.0,1488.2,1093.8,1012.3,935.1,1165.1,1075.6,1219.2,1312.8,963.6,984.5,1433.7,1063.3,1275.3,1426.2,990.1,1291.3,1127.3,343.6,507.3,461.0,607.1,854.9,863.4,615.8,548.0,449.4,908.5,666.8,525.1,481.1,592.2,1141.4,1092.3,497.3,440.5,379.0,321.8,254.9,487.5
388.4,455.5,141.0,0.0,1348.8,964.3,889.7,848.8,1027.2,937.4,1078.7,1172.3,854.5,884.5,1295.8,935.9,1137.9,1285.3,871.2,1150.4,1000.1,202.6,366.6,320.7,470.7,715.8,724.5,477.2,410.1,311.6,779.9,525.9,394.3,345.9,451.6,1022.0,968.5,376.8,350.5,279.9,205.3,114.3,401.0
1414.9,1393.1,1488.2,1348.8,0.0,770.0,891.3,1254.2,330.4,416.1,280.2,199.8,1052.2,1141.1,502.5,811.1,534.7,263.5,942.3,288.4,803.4,1147.9,983.7,1028.5,884.4,714.6,625.0,919.8,984.8,1071.2,843.6,830.0,976.8,1010.5,898.8,925.1,863.2,1028.9,1153.4,1171.1,1186.6,1234.6,1260.5
1232.3,1255.7,1093.8,964.3,770.0,0.0,132.9,497.4,646.5,607.1,548.0,584.1,293.6,376.6,408.2,46.1,267.4,545.8,184.8,482.1,53.2,789.2,670.0,710.8,687.9,326.0,565.8,510.5,567.0,660.0,185.5,547.5,775.1,757.0,616.3,170.0,94.8,850.9,989.3,955.6,911.4,868.7,675.0
1187.4,1218.4,1012.3,889.7,891.3,132.9,0.0,366.8,737.2,685.9,654.0,700.1,162.6,249.8,539.4,86.9,400.1,675.6,52.3,603.1,133.0,730.1,632.6,668.1,676.5,343.5,605.1,469.0,514.4,598.7,135.4,535.9,753.1,725.0,593.5,138.4,81.1,827.4,959.2,917.0,862.9,802.8,567.7
1215.5,1266.7,935.1,848.8,1254.2,497.4,366.8,0.0,1069.2,1004.3,1004.9,1059.6,204.2,126.4,892.8,452.2,763.7,1042.3,314.6,966.8,481.4,761.2,740.6,756.2,839.1,618.6,871.4,604.0,608.9,647.8,422.3,720.6,881.0,832.1,743.8,392.1,416.2,943.1,1045.1,984.0,907.6,802.1,449.5
1085.7,1066.3,1165.1,1027.2,330.4,646.5,737.2,1069.2,0.0,90.2,142.8,210.4,881.8,973.8,575.5,675.3,509.2,393.4,780.9,280.9,694.0,829.0,666.5,709.3,558.5,463.9,304.3,626.9,686.5,764.6,647.5,521.0,648.3,684.9,582.8,816.4,738.8,698.7,823.2,840.9,858.6,913.7,984.0
1005.7,989.6,1075.6,937.4,416.1,607.1,685.9,1004.3,90.2,0.0,184.2,271.5,823.1,914.6,596.2,631.2,507.0,442.7,726.5,314.8,657.2,738.9,576.2,619.2,469.5,390.2,214.0,539.4,598.0,674.8,585.9,431.4,560.8,595.9,492.5,776.4,696.2,613.5,741.2,755.7,770.8,823.8,898.4
1179.8,1167.6,1219.2,1078.7,280.2,548.0,654.0,1004.9,142.8,184.2,0.0,94.6,808.4,899.8,433.0,582.7,376.6,258.9,701.8,138.3,591.1,876.6,712.2,758.1,623.7,436.7,363.4,640.2,705.8,793.9,584.8,555.1,720.7,747.7,627.1,715.4,642.6,780.0,913.2,921.4,927.2,964.5,981.0
1273.0,1259.5,1312.8,1172.3,199.8,584.1,700.1,1059.6,210.4,271.5,94.6,0.0,859.1,949.2,395.2,622.9,375.0,185.7,750.0,111.0,622.0,969.9,805.7,851.8,718.2,516.5,457.9,728.7,795.2,884.8,645.5,647.8,815.2,842.2,720.6,745.9,678.6,874.1,1006.7,1015.7,1021.8,1058.0,1063.4
1188.0,1228.6,963.6,854.5,1052.2,293.6,162.6,204.2,881.8,823.1,808.4,859.1,0.0,92.0,693.9,248.2,560.6,838.1,110.5,764.2,281.2,723.4,659.7,686.6,732.3,450.9,713.6,502.8,529.6,595.5,237.9,599.1,793.4,754.5,640.7,212.3,216.8,863.4,983.4,931.5,866.0,783.5,487.4
1233.1,1278.0,984.5,884.5,1141.1,376.6,249.8,126.4,973.8,914.6,899.8,949.2,92.0,0.0,767.3,332.5,641.0,922.4,199.1,852.8,357.0,770.1,722.3,745.2,804.5,539.5,800.8,571.2,590.2,646.6,329.0,675.4,859.4,816.6,711.1,265.9,291.9,926.9,1040.9,985.3,915.2,823.0,498.8
1493.9,1499.0,1433.7,1295.8,502.5,408.2,539.4,892.8,575.5,596.2,433.0,395.2,693.9,767.3,0.0,453.8,159.6,239.5,589.9,296.5,412.7,1101.1,951.9,998.6,915.5,581.4,694.2,818.7,885.8,984.5,568.0,797.2,1015.5,1019.9,876.7,508.7,477.4,1087.5,1230.2,1217.1,1196.0,1188.4,1063.7
1214.0,1240.0,1063.3,935.9,811.1,46.1,86.9,452.2,675.3,631.2,582.7,622.9,248.2,332.5,453.8,0.0,313.3,590.3,138.9,522.8,64.2,765.5,652.9,692.2,679.7,324.7,575.0,491.2,544.4,635.1,156.5,538.5,763.6,742.1,603.9,148.0,65.7,839.1,975.6,939.0,891.4,842.9,635.9
1346.8,1355.6,1275.3,1137.9,534.7,267.4,400.1,763.7,509.2,507.0,376.6,375.0,560.6,641.0,159.6,313.3,0.0,287.7,452.2,264.1,285.1,944.7,798.3,844.6,770.4,425.6,565.8,661.2,727.8,826.4,412.5,646.6,869.3,869.7,725.5,398.8,349.7,942.7,1085.7,1068.6,1043.6,1031.4,906.1
1423.3,1416.0,1426.2,1285.3,263.5,545.8,675.6,1042.3,393.4,442.7,258.9,185.7,838.1,922.4,239.5,590.3,287.7,0.0,727.9,138.7,570.4,1083.3,922.1,969.4,853.2,586.1,600.9,819.5,888.2,983.7,657.1,761.3,953.3,972.0,839.1,686.4,633.8,1018.0,1155.8,1156.9,1152.8,1172.4,1123.1
1181.0,1215.2,990.1,871.2,942.3,184.8,52.3,314.6,780.9,726.5,701.8,750.0,110.5,199.1,589.9,138.9,452.2,727.9,0.0,654.1,179.7,719.9,632.7,665.7,686.8,370.3,634.2,470.0,509.6,588.7,154.2,547.8,758.4,726.6,600.3,151.3,119.9,831.6,959.9,914.4,856.4,789.0,534.4
1284.7,1278.1,1291.3,1150.4,288.4,482.1,603.1,966.8,280.9,314.8,138.3,111.0,764.2,852.8,296.5,522.8,264.1,138.7,654.1,0.0,517.2,948.0,785.9,833.1,714.7,461.4,462.4,689.3,757.6,851.7,561.3,625.2,814.6,833.9,702.3,640.1,575.7,879.3,1017.3,1018.2,1014.8,1037.0,1005.6
1276.7,1301.7,1127.3,1000.1,803.4,53.2,133.0,481.4,694.0,657.2,591.1,622.0,281.2,357.0,412.7,64.2,285.1,570.4,179.7,517.2,0.0,829.4,715.0,754.8,737.5,377.5,619.0,554.0,608.1,699.1,220.6,596.7,823.3,803.4,663.9,124.4,65.2,899.0,1036.4,1001.0,954.5,907.1,696.0
464.6,508.1,343.6,202.6,1147.9,789.2,730.1,761.2,829.0,738.9,876.6,969.9,723.4,770.1,1101.1,765.5,944.7,1083.3,719.9,948.0,829.4,0.0,164.4,119.7,279.4,519.8,525.1,285.0,222.7,131.5,609.3,323.3,223.3,164.1,249.5,866.9,805.3,238.8,293.1,225.6,146.4,89.1,353.7
562.5,587.3,507.3,366.6,983.7,670.0,632.6,740.6,666.5,576.2,712.2,805.7,659.7,722.3,951.9,652.9,798.3,922.1,632.7,785.9,715.0,164.4,0.0,47.4,136.4,373.6,362.2,163.6,132.5,126.0,501.6,160.8,140.8,94.8,85.1,770.9,701.0,204.6,327.1,286.1,246.1,252.4,409.4
521.9,550.3,461.0,320.7,1028.5,710.8,668.1,756.2,709.3,619.2,758.1,851.8,686.6,745.2,998.6,692.2,844.6,969.4,665.7,833.1,754.8,119.7,47.4,0.0,165.2,419.4,405.4,201.0,157.3,117.1,539.2,208.1,138.3,79.2,131.3,806.5,738.4,188.1,296.7,248.9,201.7,206.4,400.1
578.7,585.2,607.1,470.7,884.4,687.9,676.5,839.1,558.5,469.5,623.7,718.2,732.3,804.5,915.5,679.7,770.4,853.2,686.8,714.7,737.5,279.4,136.4,165.2,0.0,365.9,260.9,235.3,240.7,261.7,541.1,141.3,100.8,126.4,95.3,811.9,735.4,172.3,315.3,304.7,303.6,358.9,542.1
929.6,945.1,854.9,715.8,714.6,326.0,343.5,618.6,463.9,390.2,436.7,516.5,450.9,539.5,581.4,324.7,425.6,586.1,370.3,461.4,377.5,519.8,373.6,419.4,365.9,0.0,264.1,239.2,307.6,405.8,216.7,229.4,458.4,449.9,305.2,467.4,386.2,534.0,675.6,650.4,619.5,607.2,547.2
822.3,816.6,863.4,724.5,625.0,565.8,605.1,871.4,304.3,214.0,363.4,457.9,713.6,800.8,694.2,575.0,565.8,600.9,634.2,462.4,619.0,525.1,362.2,405.4,260.9,264.1,0.0,339.3,391.9,463.2,480.8,221.3,357.3,386.1,278.6,722.0,639.5,418.1,554.9,558.7,564.4,610.6,701.2
722.8,750.3,615.8,477.2,919.8,510.5,469.0,604.0,626.9,539.4,640.2,728.7,502.8,571.2,818.7,491.2,661.2,819.5,470.0,689.3,554.0,285.0,163.6,201.0,235.3,239.2,339.3,0.0,68.8,166.6,338.5,129.1,290.9,256.7,140.5,607.3,537.9,362.4,490.4,448.8,400.9,370.5,361.9
673.0,705.6,548.0,410.1,984.8,567.0,514.4,608.9,686.5,598.0,705.8,795.2,529.6,590.2,885.8,544.4,727.8,888.2,509.6,757.6,608.1,222.7,132.5,157.3,240.7,307.6,391.9,68.8,0.0,98.6,389.0,171.8,272.2,226.4,148.8,652.5,587.0,337.0,453.9,405.0,348.6,305.6,315.1
593.7,633.1,449.4,311.6,1071.2,660.0,598.7,647.8,764.6,674.8,793.9,884.8,595.5,646.6,984.5,635.1,826.4,983.7,588.7,851.7,699.1,131.5,126.0,117.1,261.7,405.8,463.2,166.6,98.6,0.0,478.7,243.6,254.9,196.2,190.6,735.5,674.0,303.3,397.5,338.9,270.5,209.0,284.8
1060.5,1088.8,908.5,779.9,843.6,185.5,135.4,422.3,647.5,585.9,584.8,645.5,237.9,329.0,568.0,156.5,412.5,657.1,154.2,561.3,220.6,609.3,501.6,539.2,541.1,216.7,480.8,338.5,389.0,478.7,0.0,400.4,618.9,592.9,459.1,271.5,199.4,693.6,827.0,787.3,737.0,686.5,497.2
701.6,715.7,666.8,525.9,830.0,547.5,535.9,720.6,521.0,431.4,555.1,647.8,599.1,675.4,797.2,538.5,646.6,761.3,547.8,625.2,596.7,323.3,160.8,208.1,141.3,229.4,221.3,129.1,171.8,243.6,400.4,0.0,229.2,223.2,79.7,670.8,594.1,305.0,446.2,422.7,399.2,412.1,485.4
478.4,487.6,525.1,394.3,976.8,775.1,753.1,881.0,648.3,560.8,720.7,815.2,793.4,859.4,1015.5,763.6,869.3,953.3,758.4,814.6,823.3,223.3,140.8,138.3,100.8,458.4,357.3,290.9,272.2,254.9,618.9,229.2,0.0,62.0,159.9,890.3,816.5,75.9,217.5,204.0,210.4,288.8,538.4
